D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_47_30_391.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_47_30_391.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_47_30_391.jpg,0,0,0,0.001972074
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_47_30_465.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_47_30_465.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_47_30_465.jpg,0,0,0,0.002214246
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_47_30_541.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_47_30_541.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_47_30_541.jpg,0,0,0,0.00260062
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_47_30_612.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_47_30_612.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_47_30_612.jpg,0,0,0,0.002922022
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_47_30_685.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_47_30_685.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_47_30_685.jpg,0,0,0,0.00191493
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_47_30_763.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_47_30_763.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_47_30_763.jpg,0,0,0,0.007308268
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_47_30_841.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_47_30_841.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_47_30_841.jpg,0,0,0,0.005712588
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_47_30_918.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_47_30_918.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_47_30_918.jpg,0,0,0,0.001921669
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_47_30_999.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_47_30_999.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_47_30_999.jpg,0,0,0,0.007271505
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_47_31_076.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_47_31_076.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_47_31_076.jpg,0,0,0,0.005581758
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_47_31_157.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_47_31_157.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_47_31_157.jpg,0,0,0,0.001942033
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_47_31_227.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_47_31_227.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_47_31_227.jpg,0,0,0,0.007448319
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_47_31_305.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_47_31_305.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_47_31_305.jpg,0,0,0,0.006277141
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_47_31_384.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_47_31_384.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_47_31_384.jpg,0,0,0,0.001498537
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_47_31_464.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_47_31_464.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_47_31_464.jpg,0,0,0,0.002503237
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_47_31_549.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_47_31_549.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_47_31_549.jpg,0,0,0,0.005610563
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_47_31_617.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_47_31_617.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_47_31_617.jpg,0,0,0,0.001484853
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_05_257.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_05_257.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_05_257.jpg,0,0,0,8.970292
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_05_370.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_05_370.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_05_370.jpg,0,0,0,8.86237
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_05_462.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_05_462.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_05_462.jpg,0,0,0,8.773426
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_05_586.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_05_586.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_05_586.jpg,0,0,0,8.667871
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_05_698.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_05_698.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_05_698.jpg,0,0,0,8.580882
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_05_795.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_05_795.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_05_795.jpg,0,0,0,8.494765
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_05_902.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_05_902.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_05_902.jpg,0,0,0,8.392439
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_06_006.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_06_006.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_06_006.jpg,0,0,0,8.308156
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_06_124.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_06_124.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_06_124.jpg,0,0,0,8.208204
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_06_247.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_06_247.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_06_247.jpg,0,0,0,8.109454
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_06_355.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_06_355.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_06_355.jpg,0,0,0,8.028069
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_06_454.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_06_454.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_06_454.jpg,0,0.1600339,0,8.014438
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_06_565.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_06_565.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_06_565.jpg,0,0.4942189,0,8.489469
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_06_691.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_06_691.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_06_691.jpg,0,0.8735556,0,9.485714
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_06_797.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_06_797.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_06_797.jpg,0,1,0,10.80877
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_06_911.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_06_911.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_06_911.jpg,0,1,0,12.03658
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_07_018.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_07_018.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_07_018.jpg,0,1,0,13.08766
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_07_128.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_07_128.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_07_128.jpg,0,0.6725995,0,13.92842
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_07_242.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_07_242.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_07_242.jpg,0,0.341381,0,14.38979
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_07_348.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_07_348.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_07_348.jpg,-0.25,0.009656921,0,14.50518
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_07_473.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_07_473.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_07_473.jpg,-0.5500001,0,0,14.27208
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_07_594.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_07_594.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_07_594.jpg,0,0,0,13.98075
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_07_694.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_07_694.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_07_694.jpg,0,0,0,13.57692
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_07_812.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_07_812.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_07_812.jpg,0,0,0,13.41757
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_07_928.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_07_928.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_07_928.jpg,0,0,0,13.22044
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_08_039.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_08_039.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_08_039.jpg,0,0,0,13.06311
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_08_160.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_08_160.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_08_160.jpg,0,0,0,13.15202
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_08_282.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_08_282.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_08_282.jpg,0,0,0,12.98607
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_08_381.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_08_381.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_08_381.jpg,0,0,0,12.8285
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_08_493.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_08_493.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_08_493.jpg,-0.25,0,0,12.42535
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_08_637.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_08_637.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_08_637.jpg,0,0,0,12.49616
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_08_737.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_08_737.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_08_737.jpg,0,0,0,12.12549
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_08_837.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_08_837.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_08_837.jpg,0,0,0,12.24427
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_08_948.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_08_948.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_08_948.jpg,0,0,0,12.10391
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_09_062.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_09_062.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_09_062.jpg,-0.25,0,0,11.72122
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_09_185.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_09_185.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_09_185.jpg,-0.6000001,0,0,11.68358
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_09_278.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_09_278.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_09_278.jpg,0,0,0,11.64799
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_09_391.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_09_391.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_09_391.jpg,-0.15,0,0,11.41666
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_09_529.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_09_529.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_09_529.jpg,-0.5000001,0,0,11.11003
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_09_628.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_09_628.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_09_628.jpg,-0.7500002,0,0,10.88651
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_09_754.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_09_754.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_09_754.jpg,0,0,0,10.6667
D:\Autonomous cars\Simulation Data\IMG\center_2021_06_30_05_48_09_871.jpg,D:\Autonomous cars\Simulation Data\IMG\left_2021_06_30_05_48_09_871.jpg,D:\Autonomous cars\Simulation Data\IMG\right_2021_06_30_05_48_09_871.jpg,0,0,0,10.53485
